r,l,f,y,Demand
REGION1,SEA1PEK,AGRELCS02,2024,0.2384
REGION1,SEA1PEK,AGRELCS02,2025,0.2519
REGION1,SEA1PEK,AGRELCS02,2026,0.2654
REGION1,SEA1PEK,AGRELCS02,2027,0.2789
REGION1,SEA1PEK,AGRELCS02,2028,0.2924
REGION1,SEA1PEK,AGRELCS02,2029,0.3059
REGION1,SEA1PEK,AGRELCS02,2030,0.3195
REGION1,SEA1PEK,COMELCJ02,2015,7.9256
REGION1,SEA1PEK,COMELCJ02,2016,7.9256
REGION1,SEA1PEK,COMELCJ02,2017,8.3799
REGION1,SEA1PEK,COMELCJ02,2018,8.8342
REGION1,SEA1PEK,COMELCJ02,2019,9.2883
REGION1,SEA1PEK,COMELCJ02,2020,9.7423
REGION1,SEA1PEK,COMELCJ02,2021,10.4578
REGION1,SEA1PEK,COMELCJ02,2022,11.1731
REGION1,SEA1PEK,COMELCJ02,2023,11.8882
REGION1,SEA1PEK,COMELCJ02,2024,12.6031
REGION1,SEA1PEK,COMELCJ02,2025,13.3178
REGION1,SEA1PEK,COMELCJ02,2026,14.0324
REGION1,SEA1PEK,COMELCJ02,2027,14.7468
REGION1,SEA1PEK,COMELCJ02,2028,15.4611
REGION1,SEA1PEK,COMELCJ02,2029,16.1753
REGION1,SEA1PEK,COMELCJ02,2030,16.8893
REGION1,SEA1PEK,COMELCK02,2015,0.8373
REGION1,SEA1PEK,COMELCK02,2016,0.8373
REGION1,SEA1PEK,COMELCK02,2017,0.8853
REGION1,SEA1PEK,COMELCK02,2018,0.9333
REGION1,SEA1PEK,COMELCK02,2019,0.9813
REGION1,SEA1PEK,COMELCK02,2020,1.0292
REGION1,SEA1PEK,COMELCK02,2021,1.1048
REGION1,SEA1PEK,COMELCK02,2022,1.1804
REGION1,SEA1PEK,COMELCK02,2023,1.2559
REGION1,SEA1PEK,COMELCK02,2024,1.3315
REGION1,SEA1PEK,COMELCK02,2025,1.407
REGION1,SEA1PEK,COMELCK02,2026,1.4825
REGION1,SEA1PEK,COMELCK02,2027,1.5579
REGION1,SEA1PEK,COMELCK02,2028,1.6334
REGION1,SEA1PEK,COMELCK02,2029,1.7088
REGION1,SEA1PEK,COMELCK02,2030,1.7843
REGION1,SEA1PEK,COMELCL02,2015,1.0222
REGION1,SEA1PEK,COMELCL02,2016,1.0222
REGION1,SEA1PEK,COMELCL02,2017,1.0808
REGION1,SEA1PEK,COMELCL02,2018,1.1393
REGION1,SEA1PEK,COMELCL02,2019,1.1979
REGION1,SEA1PEK,COMELCL02,2020,1.2565
REGION1,SEA1PEK,COMELCL02,2021,1.3487
REGION1,SEA1PEK,COMELCL02,2022,1.441
REGION1,SEA1PEK,COMELCL02,2023,1.5332
REGION1,SEA1PEK,COMELCL02,2024,1.6254
REGION1,SEA1PEK,COMELCL02,2025,1.7176
REGION1,SEA1PEK,COMELCL02,2026,1.8097
REGION1,SEA1PEK,COMELCL02,2027,1.9019
REGION1,SEA1PEK,COMELCL02,2028,1.994
REGION1,SEA1PEK,COMELCL02,2029,2.0861
REGION1,SEA1PEK,COMELCL02,2030,2.1782
REGION1,SEA1PEK,COMELCM02,2015,0.1554
REGION1,SEA1PEK,COMELCM02,2016,0.1554
REGION1,SEA1PEK,COMELCM02,2017,0.1644
REGION1,SEA1PEK,COMELCM02,2018,0.1733
REGION1,SEA1PEK,COMELCM02,2019,0.1822
REGION1,SEA1PEK,COMELCM02,2020,0.1911
REGION1,SEA1PEK,COMELCM02,2021,0.2051
REGION1,SEA1PEK,COMELCM02,2022,0.2191
REGION1,SEA1PEK,COMELCM02,2023,0.2332
REGION1,SEA1PEK,COMELCM02,2024,0.2472
REGION1,SEA1PEK,COMELCM02,2025,0.2612
REGION1,SEA1PEK,COMELCM02,2026,0.2752
REGION1,SEA1PEK,COMELCM02,2027,0.2892
REGION1,SEA1PEK,COMELCM02,2028,0.3032
REGION1,SEA1PEK,COMELCM02,2029,0.3172
REGION1,SEA1PEK,COMELCM02,2030,0.3312
REGION1,SEA1PEK,COMELCN02,2015,0.7702
REGION1,SEA1PEK,COMELCN02,2016,0.7702
REGION1,SEA1PEK,COMELCN02,2017,0.8143
REGION1,SEA1PEK,COMELCN02,2018,0.8584
REGION1,SEA1PEK,COMELCN02,2019,0.9026
REGION1,SEA1PEK,COMELCN02,2020,0.9467
REGION1,SEA1PEK,COMELCN02,2021,1.0162
REGION1,SEA1PEK,COMELCN02,2022,1.0857
REGION1,SEA1PEK,COMELCN02,2023,1.1552
REGION1,SEA1PEK,COMELCN02,2024,1.2247
REGION1,SEA1PEK,COMELCN02,2025,1.2941
REGION1,SEA1PEK,COMELCN02,2026,1.3636
REGION1,SEA1PEK,COMELCN02,2027,1.433
REGION1,SEA1PEK,COMELCN02,2028,1.5024
REGION1,SEA1PEK,COMELCN02,2029,1.5718
REGION1,SEA1PEK,COMELCN02,2030,1.6412
REGION1,SEA1PEK,COMELCP02,2015,0.2193
REGION1,SEA1PEK,COMELCP02,2016,0.2193
REGION1,SEA1PEK,COMELCP02,2017,0.2318
REGION1,SEA1PEK,COMELCP02,2018,0.2444
REGION1,SEA1PEK,COMELCP02,2019,0.257
REGION1,SEA1PEK,COMELCP02,2020,0.2695
REGION1,SEA1PEK,COMELCP02,2021,0.2893
REGION1,SEA1PEK,COMELCP02,2022,0.3091
REGION1,SEA1PEK,COMELCP02,2023,0.3289
REGION1,SEA1PEK,COMELCP02,2024,0.3487
REGION1,SEA1PEK,COMELCP02,2025,0.3684
REGION1,SEA1PEK,COMELCP02,2026,0.3882
REGION1,SEA1PEK,COMELCP02,2027,0.408
REGION1,SEA1PEK,COMELCP02,2028,0.4277
REGION1,SEA1PEK,COMELCP02,2029,0.4475
REGION1,SEA1PEK,COMELCP02,2030,0.4673
REGION1,SEA1PEK,COMELCS02,2015,3.0168
REGION1,SEA1PEK,COMELCS02,2016,3.0168
REGION1,SEA1PEK,COMELCS02,2017,3.1898
REGION1,SEA1PEK,COMELCS02,2018,3.3627
REGION1,SEA1PEK,COMELCS02,2019,3.5355
REGION1,SEA1PEK,COMELCS02,2020,3.7083
REGION1,SEA1PEK,COMELCS02,2021,3.9807
REGION1,SEA1PEK,COMELCS02,2022,4.253
REGION1,SEA1PEK,COMELCS02,2023,4.5252
REGION1,SEA1PEK,COMELCS02,2024,4.7973
REGION1,SEA1PEK,COMELCS02,2025,5.0694
REGION1,SEA1PEK,COMELCS02,2026,5.3414
REGION1,SEA1PEK,COMELCS02,2027,5.6133
REGION1,SEA1PEK,COMELCS02,2028,5.8852
REGION1,SEA1PEK,COMELCS02,2029,6.157
REGION1,SEA1PEK,COMELCS02,2030,6.4288
REGION1,SEA1PEK,INDELCJ02,2015,9.9601
REGION1,SEA1PEK,INDELCJ02,2016,9.9601
REGION1,SEA1PEK,INDELCJ02,2017,10.531
REGION1,SEA1PEK,INDELCJ02,2018,11.1019
REGION1,SEA1PEK,INDELCJ02,2019,11.6725
REGION1,SEA1PEK,INDELCJ02,2020,12.2431
REGION1,SEA1PEK,INDELCJ02,2021,13.1423
REGION1,SEA1PEK,INDELCJ02,2022,14.0412
REGION1,SEA1PEK,INDELCJ02,2023,14.9398
REGION1,SEA1PEK,INDELCJ02,2024,15.8383
REGION1,SEA1PEK,INDELCJ02,2025,16.7365
REGION1,SEA1PEK,INDELCJ02,2026,17.6345
REGION1,SEA1PEK,INDELCJ02,2027,18.5323
REGION1,SEA1PEK,INDELCJ02,2028,19.43
REGION1,SEA1PEK,INDELCJ02,2029,20.3274
REGION1,SEA1PEK,INDELCJ02,2030,21.2248
REGION1,SEA1PEK,INDELCK02,2015,1.0522
REGION1,SEA1PEK,INDELCK02,2016,1.0522
REGION1,SEA1PEK,INDELCK02,2017,1.1126
REGION1,SEA1PEK,INDELCK02,2018,1.1729
REGION1,SEA1PEK,INDELCK02,2019,1.2331
REGION1,SEA1PEK,INDELCK02,2020,1.2934
REGION1,SEA1PEK,INDELCK02,2021,1.3884
REGION1,SEA1PEK,INDELCK02,2022,1.4834
REGION1,SEA1PEK,INDELCK02,2023,1.5783
REGION1,SEA1PEK,INDELCK02,2024,1.6732
REGION1,SEA1PEK,INDELCK02,2025,1.7681
REGION1,SEA1PEK,INDELCK02,2026,1.863
REGION1,SEA1PEK,INDELCK02,2027,1.9579
REGION1,SEA1PEK,INDELCK02,2028,2.0527
REGION1,SEA1PEK,INDELCK02,2029,2.1475
REGION1,SEA1PEK,INDELCK02,2030,2.2423
REGION1,SEA1PEK,INDELCL02,2015,1.2845
REGION1,SEA1PEK,INDELCL02,2016,1.2845
REGION1,SEA1PEK,INDELCL02,2017,1.3582
REGION1,SEA1PEK,INDELCL02,2018,1.4318
REGION1,SEA1PEK,INDELCL02,2019,1.5054
REGION1,SEA1PEK,INDELCL02,2020,1.579
REGION1,SEA1PEK,INDELCL02,2021,1.6949
REGION1,SEA1PEK,INDELCL02,2022,1.8109
REGION1,SEA1PEK,INDELCL02,2023,1.9268
REGION1,SEA1PEK,INDELCL02,2024,2.0426
REGION1,SEA1PEK,INDELCL02,2025,2.1585
REGION1,SEA1PEK,INDELCL02,2026,2.2743
REGION1,SEA1PEK,INDELCL02,2027,2.3901
REGION1,SEA1PEK,INDELCL02,2028,2.5059
REGION1,SEA1PEK,INDELCL02,2029,2.6216
REGION1,SEA1PEK,INDELCL02,2030,2.7373
REGION1,SEA1PEK,INDELCM02,2015,0.1953
REGION1,SEA1PEK,INDELCM02,2016,0.1953
REGION1,SEA1PEK,INDELCM02,2017,0.2065
REGION1,SEA1PEK,INDELCM02,2018,0.2177
REGION1,SEA1PEK,INDELCM02,2019,0.2289
REGION1,SEA1PEK,INDELCM02,2020,0.2401
REGION1,SEA1PEK,INDELCM02,2021,0.2578
REGION1,SEA1PEK,INDELCM02,2022,0.2754
REGION1,SEA1PEK,INDELCM02,2023,0.293
REGION1,SEA1PEK,INDELCM02,2024,0.3106
REGION1,SEA1PEK,INDELCM02,2025,0.3282
REGION1,SEA1PEK,INDELCM02,2026,0.3459
REGION1,SEA1PEK,INDELCM02,2027,0.3635
REGION1,SEA1PEK,INDELCM02,2028,0.3811
REGION1,SEA1PEK,INDELCM02,2029,0.3987
REGION1,SEA1PEK,INDELCM02,2030,0.4163
REGION1,SEA1PEK,INDELCN02,2015,0.9679
REGION1,SEA1PEK,INDELCN02,2016,0.9679
REGION1,SEA1PEK,INDELCN02,2017,1.0233
REGION1,SEA1PEK,INDELCN02,2018,1.0788
REGION1,SEA1PEK,INDELCN02,2019,1.1343
REGION1,SEA1PEK,INDELCN02,2020,1.1897
REGION1,SEA1PEK,INDELCN02,2021,1.2771
REGION1,SEA1PEK,INDELCN02,2022,1.3644
REGION1,SEA1PEK,INDELCN02,2023,1.4518
REGION1,SEA1PEK,INDELCN02,2024,1.5391
REGION1,SEA1PEK,INDELCN02,2025,1.6263
REGION1,SEA1PEK,INDELCN02,2026,1.7136
REGION1,SEA1PEK,INDELCN02,2027,1.8008
REGION1,SEA1PEK,INDELCN02,2028,1.8881
REGION1,SEA1PEK,INDELCN02,2029,1.9753
REGION1,SEA1PEK,INDELCN02,2030,2.0625
REGION1,SEA1PEK,INDELCP02,2015,0.2756
REGION1,SEA1PEK,INDELCP02,2016,0.2756
REGION1,SEA1PEK,INDELCP02,2017,0.2913
REGION1,SEA1PEK,INDELCP02,2018,0.3071
REGION1,SEA1PEK,INDELCP02,2019,0.3229
REGION1,SEA1PEK,INDELCP02,2020,0.3387
REGION1,SEA1PEK,INDELCP02,2021,0.3636
REGION1,SEA1PEK,INDELCP02,2022,0.3885
REGION1,SEA1PEK,INDELCP02,2023,0.4133
REGION1,SEA1PEK,INDELCP02,2024,0.4382
REGION1,SEA1PEK,INDELCP02,2025,0.463
REGION1,SEA1PEK,INDELCP02,2026,0.4879
REGION1,SEA1PEK,INDELCP02,2027,0.5127
REGION1,SEA1PEK,INDELCP02,2028,0.5375
REGION1,SEA1PEK,INDELCP02,2029,0.5624
REGION1,SEA1PEK,INDELCP02,2030,0.5872
REGION1,SEA1PEK,INDELCS02,2015,3.7913
REGION1,SEA1PEK,INDELCS02,2016,3.7913
REGION1,SEA1PEK,INDELCS02,2017,4.0086
REGION1,SEA1PEK,INDELCS02,2018,4.2259
REGION1,SEA1PEK,INDELCS02,2019,4.4431
REGION1,SEA1PEK,INDELCS02,2020,4.6603
REGION1,SEA1PEK,INDELCS02,2021,5.0025
REGION1,SEA1PEK,INDELCS02,2022,5.3447
REGION1,SEA1PEK,INDELCS02,2023,5.6868
REGION1,SEA1PEK,INDELCS02,2024,6.0288
REGION1,SEA1PEK,INDELCS02,2025,6.3707
REGION1,SEA1PEK,INDELCS02,2026,6.7125
REGION1,SEA1PEK,INDELCS02,2027,7.0542
REGION1,SEA1PEK,INDELCS02,2028,7.3959
REGION1,SEA1PEK,INDELCS02,2029,7.7376
REGION1,SEA1PEK,INDELCS02,2030,8.0791
REGION1,SEA1PEK,RESELCJ02,2015,13.2917
REGION1,SEA1PEK,RESELCJ02,2016,13.2917
REGION1,SEA1PEK,RESELCJ02,2017,14.0537
REGION1,SEA1PEK,RESELCJ02,2018,14.8155
REGION1,SEA1PEK,RESELCJ02,2019,15.577
REGION1,SEA1PEK,RESELCJ02,2020,16.3384
REGION1,SEA1PEK,RESELCJ02,2021,17.5384
REGION1,SEA1PEK,RESELCJ02,2022,18.738
REGION1,SEA1PEK,RESELCJ02,2023,19.9372
REGION1,SEA1PEK,RESELCJ02,2024,21.1362
REGION1,SEA1PEK,RESELCJ02,2025,22.3348
REGION1,SEA1PEK,RESELCJ02,2026,23.5332
REGION1,SEA1PEK,RESELCJ02,2027,24.7314
REGION1,SEA1PEK,RESELCJ02,2028,25.9293
REGION1,SEA1PEK,RESELCJ02,2029,27.127
REGION1,SEA1PEK,RESELCJ02,2030,28.3245
REGION1,SEA1PEK,RESELCK02,2015,1.4042
REGION1,SEA1PEK,RESELCK02,2016,1.4042
REGION1,SEA1PEK,RESELCK02,2017,1.4847
REGION1,SEA1PEK,RESELCK02,2018,1.5652
REGION1,SEA1PEK,RESELCK02,2019,1.6456
REGION1,SEA1PEK,RESELCK02,2020,1.7261
REGION1,SEA1PEK,RESELCK02,2021,1.8528
REGION1,SEA1PEK,RESELCK02,2022,1.9796
REGION1,SEA1PEK,RESELCK02,2023,2.1063
REGION1,SEA1PEK,RESELCK02,2024,2.2329
REGION1,SEA1PEK,RESELCK02,2025,2.3596
REGION1,SEA1PEK,RESELCK02,2026,2.4862
REGION1,SEA1PEK,RESELCK02,2027,2.6128
REGION1,SEA1PEK,RESELCK02,2028,2.7393
REGION1,SEA1PEK,RESELCK02,2029,2.8658
REGION1,SEA1PEK,RESELCK02,2030,2.9924
REGION1,SEA1PEK,RESELCL02,2015,1.7142
REGION1,SEA1PEK,RESELCL02,2016,1.7142
REGION1,SEA1PEK,RESELCL02,2017,1.8125
REGION1,SEA1PEK,RESELCL02,2018,1.9107
REGION1,SEA1PEK,RESELCL02,2019,2.009
REGION1,SEA1PEK,RESELCL02,2020,2.1072
REGION1,SEA1PEK,RESELCL02,2021,2.2619
REGION1,SEA1PEK,RESELCL02,2022,2.4166
REGION1,SEA1PEK,RESELCL02,2023,2.5713
REGION1,SEA1PEK,RESELCL02,2024,2.7259
REGION1,SEA1PEK,RESELCL02,2025,2.8805
REGION1,SEA1PEK,RESELCL02,2026,3.0351
REGION1,SEA1PEK,RESELCL02,2027,3.1896
REGION1,SEA1PEK,RESELCL02,2028,3.3441
REGION1,SEA1PEK,RESELCL02,2029,3.4986
REGION1,SEA1PEK,RESELCL02,2030,3.653
REGION1,SEA1PEK,RESELCM02,2015,0.2607
REGION1,SEA1PEK,RESELCM02,2016,0.2607
REGION1,SEA1PEK,RESELCM02,2017,0.2756
REGION1,SEA1PEK,RESELCM02,2018,0.2906
REGION1,SEA1PEK,RESELCM02,2019,0.3055
REGION1,SEA1PEK,RESELCM02,2020,0.3204
REGION1,SEA1PEK,RESELCM02,2021,0.344
REGION1,SEA1PEK,RESELCM02,2022,0.3675
REGION1,SEA1PEK,RESELCM02,2023,0.391
REGION1,SEA1PEK,RESELCM02,2024,0.4145
REGION1,SEA1PEK,RESELCM02,2025,0.4381
REGION1,SEA1PEK,RESELCM02,2026,0.4616
REGION1,SEA1PEK,RESELCM02,2027,0.4851
REGION1,SEA1PEK,RESELCM02,2028,0.5085
REGION1,SEA1PEK,RESELCM02,2029,0.532
REGION1,SEA1PEK,RESELCM02,2030,0.5555
REGION1,SEA1PEK,RESELCN02,2015,1.2916
REGION1,SEA1PEK,RESELCN02,2016,1.2916
REGION1,SEA1PEK,RESELCN02,2017,1.3656
REGION1,SEA1PEK,RESELCN02,2018,1.4397
REGION1,SEA1PEK,RESELCN02,2019,1.5137
REGION1,SEA1PEK,RESELCN02,2020,1.5877
REGION1,SEA1PEK,RESELCN02,2021,1.7043
REGION1,SEA1PEK,RESELCN02,2022,1.8208
REGION1,SEA1PEK,RESELCN02,2023,1.9374
REGION1,SEA1PEK,RESELCN02,2024,2.0539
REGION1,SEA1PEK,RESELCN02,2025,2.1704
REGION1,SEA1PEK,RESELCN02,2026,2.2868
REGION1,SEA1PEK,RESELCN02,2027,2.4032
REGION1,SEA1PEK,RESELCN02,2028,2.5196
REGION1,SEA1PEK,RESELCN02,2029,2.636
REGION1,SEA1PEK,RESELCN02,2030,2.7524
REGION1,SEA1PEK,RESELCP02,2015,0.3677
REGION1,SEA1PEK,RESELCP02,2016,0.3677
REGION1,SEA1PEK,RESELCP02,2017,0.3888
REGION1,SEA1PEK,RESELCP02,2018,0.4099
REGION1,SEA1PEK,RESELCP02,2019,0.4309
REGION1,SEA1PEK,RESELCP02,2020,0.452
REGION1,SEA1PEK,RESELCP02,2021,0.4852
REGION1,SEA1PEK,RESELCP02,2022,0.5184
REGION1,SEA1PEK,RESELCP02,2023,0.5516
REGION1,SEA1PEK,RESELCP02,2024,0.5847
REGION1,SEA1PEK,RESELCP02,2025,0.6179
REGION1,SEA1PEK,RESELCP02,2026,0.6511
REGION1,SEA1PEK,RESELCP02,2027,0.6842
REGION1,SEA1PEK,RESELCP02,2028,0.7174
REGION1,SEA1PEK,RESELCP02,2029,0.7505
REGION1,SEA1PEK,RESELCP02,2030,0.7836
REGION1,SEA1PEK,RESELCS02,2015,5.0594
REGION1,SEA1PEK,RESELCS02,2016,5.0594
REGION1,SEA1PEK,RESELCS02,2017,5.3495
REGION1,SEA1PEK,RESELCS02,2018,5.6394
REGION1,SEA1PEK,RESELCS02,2019,5.9293
REGION1,SEA1PEK,RESELCS02,2020,6.2191
REGION1,SEA1PEK,RESELCS02,2021,6.6759
REGION1,SEA1PEK,RESELCS02,2022,7.1325
REGION1,SEA1PEK,RESELCS02,2023,7.589
REGION1,SEA1PEK,RESELCS02,2024,8.0454
REGION1,SEA1PEK,RESELCS02,2025,8.5017
REGION1,SEA1PEK,RESELCS02,2026,8.9578
REGION1,SEA1PEK,RESELCS02,2027,9.4139
REGION1,SEA1PEK,RESELCS02,2028,9.8699
REGION1,SEA1PEK,RESELCS02,2029,10.3258
REGION1,SEA1PEK,RESELCS02,2030,10.7816
REGION1,SEA2BAS,AGRELCJ02,2015,0.5754
REGION1,SEA2BAS,AGRELCJ02,2016,0.5754
REGION1,SEA2BAS,AGRELCJ02,2017,0.6084
REGION1,SEA2BAS,AGRELCJ02,2018,0.6414
REGION1,SEA2BAS,AGRELCJ02,2019,0.6743
REGION1,SEA2BAS,AGRELCJ02,2020,0.7073
REGION1,SEA2BAS,AGRELCJ02,2021,0.7592
REGION1,SEA2BAS,AGRELCJ02,2022,0.8112
REGION1,SEA2BAS,AGRELCJ02,2023,0.8631
REGION1,SEA2BAS,AGRELCJ02,2024,0.915
REGION1,SEA2BAS,AGRELCJ02,2025,0.9669
REGION1,SEA2BAS,AGRELCJ02,2026,1.0188
REGION1,SEA2BAS,AGRELCJ02,2027,1.0706
REGION1,SEA2BAS,AGRELCJ02,2028,1.1225
REGION1,SEA2BAS,AGRELCJ02,2029,1.1743
REGION1,SEA2BAS,AGRELCJ02,2030,1.2262
REGION1,SEA2BAS,AGRELCK02,2015,0.0608
REGION1,SEA2BAS,AGRELCK02,2016,0.0608
REGION1,SEA2BAS,AGRELCK02,2017,0.0643
REGION1,SEA2BAS,AGRELCK02,2018,0.0678
REGION1,SEA2BAS,AGRELCK02,2019,0.0712
REGION1,SEA2BAS,AGRELCK02,2020,0.0747
REGION1,SEA2BAS,AGRELCK02,2021,0.0802
REGION1,SEA2BAS,AGRELCK02,2022,0.0857
REGION1,SEA2BAS,AGRELCK02,2023,0.0912
REGION1,SEA2BAS,AGRELCK02,2024,0.0967
REGION1,SEA2BAS,AGRELCK02,2025,0.1021
REGION1,SEA2BAS,AGRELCK02,2026,0.1076
REGION1,SEA2BAS,AGRELCK02,2027,0.1131
REGION1,SEA2BAS,AGRELCK02,2028,0.1186
REGION1,SEA2BAS,AGRELCK02,2029,0.1241
REGION1,SEA2BAS,AGRELCK02,2030,0.1295
REGION1,SEA2BAS,AGRELCL02,2015,0.0742
REGION1,SEA2BAS,AGRELCL02,2016,0.0742
REGION1,SEA2BAS,AGRELCL02,2017,0.0785
REGION1,SEA2BAS,AGRELCL02,2018,0.0827
REGION1,SEA2BAS,AGRELCL02,2019,0.087
REGION1,SEA2BAS,AGRELCL02,2020,0.0912
REGION1,SEA2BAS,AGRELCL02,2021,0.0979
REGION1,SEA2BAS,AGRELCL02,2022,0.1046
REGION1,SEA2BAS,AGRELCL02,2023,0.1113
REGION1,SEA2BAS,AGRELCL02,2024,0.118
REGION1,SEA2BAS,AGRELCL02,2025,0.1247
REGION1,SEA2BAS,AGRELCL02,2026,0.1314
REGION1,SEA2BAS,AGRELCL02,2027,0.1381
REGION1,SEA2BAS,AGRELCL02,2028,0.1448
REGION1,SEA2BAS,AGRELCL02,2029,0.1515
REGION1,SEA2BAS,AGRELCL02,2030,0.1581
REGION1,SEA2BAS,AGRELCM02,2015,0.0113
REGION1,SEA2BAS,AGRELCM02,2016,0.0113
REGION1,SEA2BAS,AGRELCM02,2017,0.0119
REGION1,SEA2BAS,AGRELCM02,2018,0.0126
REGION1,SEA2BAS,AGRELCM02,2019,0.0132
REGION1,SEA2BAS,AGRELCM02,2020,0.0139
REGION1,SEA2BAS,AGRELCM02,2021,0.0149
REGION1,SEA2BAS,AGRELCM02,2022,0.0159
REGION1,SEA2BAS,AGRELCM02,2023,0.0169
REGION1,SEA2BAS,AGRELCM02,2024,0.0179
REGION1,SEA2BAS,AGRELCM02,2025,0.019
REGION1,SEA2BAS,AGRELCM02,2026,0.02
REGION1,SEA2BAS,AGRELCM02,2027,0.021
REGION1,SEA2BAS,AGRELCM02,2028,0.022
REGION1,SEA2BAS,AGRELCM02,2029,0.023
REGION1,SEA2BAS,AGRELCM02,2030,0.024
REGION1,SEA2BAS,AGRELCN02,2015,0.0559
REGION1,SEA2BAS,AGRELCN02,2016,0.0559
REGION1,SEA2BAS,AGRELCN02,2017,0.0591
REGION1,SEA2BAS,AGRELCN02,2018,0.0623
REGION1,SEA2BAS,AGRELCN02,2019,0.0655
REGION1,SEA2BAS,AGRELCN02,2020,0.0687
REGION1,SEA2BAS,AGRELCN02,2021,0.0738
REGION1,SEA2BAS,AGRELCN02,2022,0.0788
REGION1,SEA2BAS,AGRELCN02,2023,0.0839
REGION1,SEA2BAS,AGRELCN02,2024,0.0889
REGION1,SEA2BAS,AGRELCN02,2025,0.094
REGION1,SEA2BAS,AGRELCN02,2026,0.099
REGION1,SEA2BAS,AGRELCN02,2027,0.104
REGION1,SEA2BAS,AGRELCN02,2028,0.1091
REGION1,SEA2BAS,AGRELCN02,2029,0.1141
REGION1,SEA2BAS,AGRELCN02,2030,0.1192
REGION1,SEA2BAS,AGRELCP02,2015,0.0159
REGION1,SEA2BAS,AGRELCP02,2016,0.0159
REGION1,SEA2BAS,AGRELCP02,2017,0.0168
REGION1,SEA2BAS,AGRELCP02,2018,0.0177
REGION1,SEA2BAS,AGRELCP02,2019,0.0187
REGION1,SEA2BAS,AGRELCP02,2020,0.0196
REGION1,SEA2BAS,AGRELCP02,2021,0.021
REGION1,SEA2BAS,AGRELCP02,2022,0.0224
REGION1,SEA2BAS,AGRELCP02,2023,0.0239
REGION1,SEA2BAS,AGRELCP02,2024,0.0253
REGION1,SEA2BAS,AGRELCP02,2025,0.0267
REGION1,SEA2BAS,AGRELCP02,2026,0.0282
REGION1,SEA2BAS,AGRELCP02,2027,0.0296
REGION1,SEA2BAS,AGRELCP02,2028,0.0311
REGION1,SEA2BAS,AGRELCP02,2029,0.0325
REGION1,SEA2BAS,AGRELCP02,2030,0.0339
REGION1,SEA2BAS,AGRELCS02,2015,0.219
REGION1,SEA2BAS,AGRELCS02,2016,0.219
REGION1,SEA2BAS,AGRELCS02,2017,0.2316
REGION1,SEA2BAS,AGRELCS02,2018,0.2441
REGION1,SEA2BAS,AGRELCS02,2019,0.2567
REGION1,SEA2BAS,AGRELCS02,2020,0.2692
REGION1,SEA2BAS,AGRELCS02,2021,0.289
REGION1,SEA2BAS,AGRELCS02,2022,0.3088
REGION1,SEA2BAS,AGRELCS02,2023,0.3285
REGION1,SEA2BAS,AGRELCS02,2024,0.3483
REGION1,SEA2BAS,AGRELCS02,2025,0.368
REGION1,SEA2BAS,AGRELCS02,2026,0.3878
REGION1,SEA2BAS,AGRELCS02,2027,0.4075
REGION1,SEA2BAS,AGRELCS02,2028,0.4273
REGION1,SEA2BAS,AGRELCS02,2029,0.447
REGION1,SEA2BAS,AGRELCS02,2030,0.4667
REGION1,SEA2BAS,COMELCJ02,2015,11.5799
REGION1,SEA2BAS,COMELCJ02,2016,11.5799
REGION1,SEA2BAS,COMELCJ02,2017,12.2437
REGION1,SEA2BAS,COMELCJ02,2018,12.9073
REGION1,SEA2BAS,COMELCJ02,2019,13.5708
REGION1,SEA2BAS,COMELCJ02,2020,14.2342
REGION1,SEA2BAS,COMELCJ02,2021,15.2796
REGION1,SEA2BAS,COMELCJ02,2022,16.3247
REGION1,SEA2BAS,COMELCJ02,2023,17.3695
REGION1,SEA2BAS,COMELCJ02,2024,18.414
REGION1,SEA2BAS,COMELCJ02,2025,19.4583
REGION1,SEA2BAS,COMELCJ02,2026,20.5024
REGION1,SEA2BAS,COMELCJ02,2027,21.5462
REGION1,SEA2BAS,COMELCJ02,2028,22.5898
REGION1,SEA2BAS,COMELCJ02,2029,23.6333
REGION1,SEA2BAS,COMELCJ02,2030,24.6766
REGION1,SEA2BAS,COMELCK02,2015,1.2234
REGION1,SEA2BAS,COMELCK02,2016,1.2234
REGION1,SEA2BAS,COMELCK02,2017,1.2935
REGION1,SEA2BAS,COMELCK02,2018,1.3636
REGION1,SEA2BAS,COMELCK02,2019,1.4337
REGION1,SEA2BAS,COMELCK02,2020,1.5038
REGION1,SEA2BAS,COMELCK02,2021,1.6142
REGION1,SEA2BAS,COMELCK02,2022,1.7246
REGION1,SEA2BAS,COMELCK02,2023,1.835
REGION1,SEA2BAS,COMELCK02,2024,1.9454
REGION1,SEA2BAS,COMELCK02,2025,2.0557
REGION1,SEA2BAS,COMELCK02,2026,2.166
REGION1,SEA2BAS,COMELCK02,2027,2.2763
REGION1,SEA2BAS,COMELCK02,2028,2.3865
REGION1,SEA2BAS,COMELCK02,2029,2.4967
REGION1,SEA2BAS,COMELCK02,2030,2.607
REGION1,SEA2BAS,COMELCL02,2015,1.4934
REGION1,SEA2BAS,COMELCL02,2016,1.4934
REGION1,SEA2BAS,COMELCL02,2017,1.5791
REGION1,SEA2BAS,COMELCL02,2018,1.6647
REGION1,SEA2BAS,COMELCL02,2019,1.7502
REGION1,SEA2BAS,COMELCL02,2020,1.8358
REGION1,SEA2BAS,COMELCL02,2021,1.9706
